action,api_usd,arm,completion_token_ids,final_decode_ms,freeze_sha256,generation_ms,generation_setup_ms,generator_first_token_ms,input_ids_sha256,input_tokens,local_complete_ms,local_first_text_ms,local_first_token_ms,messages_sha256,natural_eos,ordinal,output_tokens,policy_ms,position,prompt_build_ms,reference_response_matches,repeat,request_id,response_sha256,response_text,retrieval_ms,scenario_id,seed,source_invocations,state_hydration_ms,tokenization_ms,turn_index,unit_id,user_id,warmup
M0+R0,0,context_only,"[2181, 10578, 1093, 279, 4754, 5536, 389, 701, 3070, 323, 701, 3450, 596, 2512, 374, 264, 5199, 4747, 369, 499, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 520, 18783, 369, 499, 304, 3878, 315, 701, 12135, 323, 701, 3450, 596, 1664, 33851, 30, 3639, 527, 1063, 315, 279, 3230, 24087, 477, 38145, 430, 527, 10043, 701, 18547, 922, 420, 5597, 30, 128009]",0.12428313493728638,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1787.9186868667603,0.035176053643226624,86.59834391437471,afbe8e9a2c8ef24432370127746dc1a8f6973ab88263f095e5670f60d8c10894,440,1789.5666130352765,88.15891691483557,88.1219869479537,aa6f0417570b2ae00191247e14df1c895ec30f99afda25047c1ab8c2be5fcd8b,True,625,64,0.006600981578230858,0,0.00881589949131012,,2,r2:state_e4cf97356c4208ddbc78:context_only,654bdfc4bd44d8572eee46e8340221075447ed005e42427767720bfb7c9f3bd5,It sounds like the potential impact on your family and your mom's care is a significant concern for you. Can you tell me more about what's at stake for you in terms of your relationships and your mom's well-being? What are some of the specific fears or worries that are driving your anxiety about this decision?,0.03178301267325878,p18:1,303,0,0.11346698738634586,1.3278000988066196,8,state_e4cf97356c4208ddbc78,p18,False
MSE+RS,0,pm_off,"[40, 649, 5647, 279, 4785, 315, 12014, 499, 2351, 15691, 11, 5423, 994, 433, 4131, 311, 701, 3450, 596, 2512, 13, 1102, 596, 6724, 49839, 430, 499, 2351, 18290, 922, 279, 5536, 315, 264, 502, 2683, 389, 701, 3070, 30295, 13, 3053, 499, 3371, 757, 810, 922, 1148, 499, 1781, 1053, 1205, 311, 3621, 369, 499, 311, 2733, 810, 16913, 304, 701, 5597, 28846, 323, 2753, 38100, 922, 279, 4754, 16296, 30, 128009]",0.12872600927948952,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2318.0424261372536,0.04431791603565216,297.7679700125009,a27ef1c40e2eeb435fe5d6d9af4da0ce49304cd15876d0c0d513dcc8551b6be1,1759,2557.605837006122,537.2615000233054,537.2026548720896,dba0745f7e86d5082f0aeb1d87b6e4b354e5067edd21d5971a15ae388e1d3180,True,626,73,7.305086823180318,1,0.044100917875766754,True,2,r2:state_e4cf97356c4208ddbc78:pm_off,f81cf446e7c472e60b0452152080aeac14e7e24d5dc04d00ff178a1ee51c08a4,"I can sense the weight of responsibility you're carrying, especially when it comes to your mom's care. It's completely understandable that you're worried about the impact of a new job on your family dynamics. Can you tell me more about what you think would need to happen for you to feel more confident in your decision-making and less anxious about the potential consequences?",227.85230912268162,p18:1,303,3,0.11293706484138966,4.075933014973998,8,state_e4cf97356c4208ddbc78,p18,False
MPMSME+RS,0,fixed_off,"[2181, 10578, 1093, 279, 59263, 323, 4754, 5536, 389, 701, 3070, 596, 2512, 527, 47826, 17345, 389, 701, 4059, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 11555, 31445, 30, 3639, 527, 1063, 315, 279, 3230, 10742, 499, 617, 922, 4737, 389, 420, 502, 3560, 30, 128009]",0.11073984205722809,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1715.2709269430488,0.04326901398599148,298.29519893974066,720a2ccb7da8a3a4a56b0ffc1d4189a4afa068f17525a1f07ab33fa19226dee0,1789,1945.2689827885479,528.2405309844762,528.1825149431825,7781d3d747ff9ee2d64a6303a30ba452684120c81585a0dc283bc04c68acffb7,True,627,52,0.007903901860117912,2,0.047598034143447876,True,2,r2:state_e4cf97356c4208ddbc78:fixed_off,731c4c360221c4e0364dfef8fc500eb47f7e238899fd80f690607967775237ec,It sounds like the commute and potential impact on your family's care are weighing heavily on your mind. Can you tell me more about what's been going through your thoughts lately? What are some of the specific concerns you have about taking on this new role?,225.57809413410723,p18:1,303,4,0.11535594239830971,4.0950949769467115,8,state_e4cf97356c4208ddbc78,p18,False
MSE+RS,0,rule_off,"[40, 649, 5647, 279, 4785, 315, 12014, 499, 2351, 15691, 11, 5423, 994, 433, 4131, 311, 701, 3450, 596, 2512, 13, 1102, 596, 6724, 49839, 430, 499, 2351, 18290, 922, 279, 5536, 315, 264, 502, 2683, 389, 701, 3070, 30295, 13, 3053, 499, 3371, 757, 810, 922, 1148, 499, 1781, 1053, 1205, 311, 3621, 369, 499, 311, 2733, 810, 16913, 304, 701, 5597, 28846, 323, 2753, 38100, 922, 279, 4754, 16296, 30, 128009]",0.12313690967857838,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2292.9388771299273,0.044235959649086,297.6564159616828,a27ef1c40e2eeb435fe5d6d9af4da0ce49304cd15876d0c0d513dcc8551b6be1,1759,2521.726799895987,526.3775528874248,526.3212018180639,dba0745f7e86d5082f0aeb1d87b6e4b354e5067edd21d5971a15ae388e1d3180,True,628,73,214.02148786000907,3,0.037103891372680664,True,2,r2:state_e4cf97356c4208ddbc78:rule_off,f81cf446e7c472e60b0452152080aeac14e7e24d5dc04d00ff178a1ee51c08a4,"I can sense the weight of responsibility you're carrying, especially when it comes to your mom's care. It's completely understandable that you're worried about the impact of a new job on your family dynamics. Can you tell me more about what you think would need to happen for you to feel more confident in your decision-making and less anxious about the potential consequences?",10.39737812243402,p18:1,303,3,0.11025299318134785,4.05432702973485,8,state_e4cf97356c4208ddbc78,p18,False
ME+R0,0,me_r0,"[40, 649, 5647, 279, 4785, 315, 12014, 499, 2351, 15691, 11, 539, 1120, 369, 701, 3450, 596, 2512, 11, 719, 1101, 369, 701, 3070, 596, 1664, 33851, 13, 1102, 596, 49839, 430, 279, 3463, 315, 264, 1317, 59263, 323, 3779, 26800, 389, 701, 12135, 374, 14718, 499, 5199, 18547, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 13126, 1023, 2671, 11, 1093, 24919, 19303, 990, 28904, 477, 11125, 1862, 369, 701, 3450, 596, 2512, 11, 430, 2643, 61705, 1063, 315, 420, 8631, 30, 128009]",0.1335451379418373,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2653.6019349005073,0.03401702269911766,233.28541708178818,64af6daf068a8a06693821d53f304fa8de180f106e77a64f59bcecf2fce0526f,1401,2658.811782952398,238.4009298402816,238.36171999573708,9f27d52003afa99289c7ed13e0aba87100a2e66cfe1cf41a8a8fbd98fc63682e,True,629,89,0.0070158857852220535,4,0.015732133761048317,,2,r2:state_e4cf97356c4208ddbc78:me_r0,9caae0939f26c82fae4dfc983d536330462a698e3812bbbb3aef9598178863b6,"I can sense the weight of responsibility you're carrying, not just for your mom's care, but also for your family's well-being. It's understandable that the thought of a long commute and added strain on your relationships is causing you significant anxiety. Can you tell me more about what's holding you back from considering other options, like exploring flexible work arrangements or seeking support for your mom's care, that might alleviate some of this stress?",1.8375669606029987,p18:1,303,1,0.11159596033394337,3.0703749507665634,8,state_e4cf97356c4208ddbc78,p18,False
MSE+RS,0,rule_off,"[2181, 10578, 1093, 499, 2351, 8430, 264, 2766, 21830, 1990, 701, 12876, 311, 1935, 389, 264, 11692, 3560, 323, 701, 10742, 922, 18646, 701, 892, 323, 14584, 5357, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 40583, 311, 420, 3560, 30, 3639, 527, 1063, 315, 279, 3230, 38145, 477, 24087, 430, 527, 5108, 709, 369, 499, 30, 128009]",0.11815899051725864,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1949.1747638676316,0.043108128011226654,242.04595293849707,d87fad615e697396b6c6dfe247325dcdb2f332b477bab9df5b85f212fefb281a,1484,2127.2631308529526,420.0841879937798,420.01616093330085,85f058c5c014e5d5221f0390edfd0b695a51058b9a2d509081cbbc06b34aad95,True,630,63,162.77782898396254,0,0.036865007132291794,True,2,r2:state_dc179cba0782e93e7d90:rule_off,17915aae65d153080de7dbc9c5482efdb2026e319c325d714de9295200395593,It sounds like you're feeling a bit torn between your desire to take on a leadership role and your concerns about managing your time and academic focus. Can you tell me more about what's holding you back from committing to this role? What are some of the specific worries or fears that are coming up for you?,11.52333989739418,p3:1,202,3,0.10634795762598515,3.4827180206775665,3,state_dc179cba0782e93e7d90,p3,False
MPMSME+RS,0,fixed_off,"[2181, 10578, 1093, 499, 2351, 8430, 264, 2766, 21830, 1990, 701, 12876, 311, 1935, 389, 264, 11692, 3560, 323, 701, 10742, 922, 44463, 430, 449, 701, 14584, 5357, 323, 4443, 892, 6373, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 40583, 311, 420, 3560, 11, 323, 1148, 499, 1781, 1053, 1205, 311, 387, 304, 2035, 369, 499, 311, 2733, 16913, 304, 4737, 433, 389, 30, 128009]",0.12312992475926876,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2173.1142241042107,0.04240591078996658,243.99763415567577,3c3693c6fedc691bd813a9f5644d7c9583e4d3b02ebfee0c2336c969523ed17d,1510,2491.480426862836,562.2921958565712,562.2407069895416,59588bf9b077b1542c020ae33c2e5c4596d3d56665c24e03064cd7e8f434397e,True,631,71,0.007370021194219589,1,0.04782108590006828,True,2,r2:state_dc179cba0782e93e7d90:fixed_off,7cc380cc8921ab3f406f6f76b01f656f3a956ff1740fcdbc9d1e00955b626a72,"It sounds like you're feeling a bit torn between your desire to take on a leadership role and your concerns about balancing that with your academic focus and personal time management. Can you tell me more about what's holding you back from committing to this role, and what you think would need to be in place for you to feel confident in taking it on?",314.4494721200317,p3:1,202,4,0.10921782813966274,3.5867858678102493,3,state_dc179cba0782e93e7d90,p3,False
MS+RS,0,pm_off,"[2181, 10578, 1093, 499, 3077, 1027, 3318, 2653, 311, 1505, 264, 8335, 1990, 701, 14584, 9021, 323, 4443, 2324, 11, 323, 430, 596, 2216, 2555, 311, 387, 12691, 315, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 40583, 311, 279, 11692, 3560, 11, 323, 1148, 499, 1781, 1053, 1205, 311, 2349, 304, 2015, 369, 499, 311, 2733, 16913, 304, 4737, 433, 389, 30, 128009]",0.12905406765639782,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1947.9911380913109,0.04359288141131401,109.17808208614588,c91c1d361b7a7a0c60a732a2e55303000976e3cc9787a4db6cef8de38394139a,625,2126.132218167186,287.23190003074706,287.1901080943644,7688ae9244cefeac558a52334b6e9857a8e4222cb9288ee78bad9e41d9e1c2b2,True,632,69,5.933395121246576,2,0.032828887924551964,True,2,r2:state_dc179cba0782e93e7d90:pm_off,3a85d8e5a1452f0cfadffc63dcb44a0f76ba67f8b03ad8e1e30164584a4ade30,"It sounds like you've been working hard to find a balance between your academic goals and personal life, and that's really something to be proud of. Can you tell me more about what's holding you back from committing to the leadership role, and what you think would need to change in order for you to feel confident in taking it on?",169.90089998580515,p3:1,202,2,0.11252402327954769,1.988785108551383,3,state_dc179cba0782e93e7d90,p3,False
ME+R0,0,me_r0,"[2181, 10578, 1093, 499, 3077, 1027, 3318, 2653, 311, 1505, 264, 8335, 1990, 701, 7978, 11, 4443, 2324, 11, 323, 11741, 582, 324, 57333, 7640, 13, 1102, 596, 2294, 430, 499, 2351, 49183, 279, 12939, 315, 45777, 4954, 701, 1664, 33851, 323, 539, 927, 17869, 1303, 6261, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 4737, 389, 279, 11692, 3560, 304, 279, 31018, 6469, 30, 2209, 433, 279, 8850, 315, 13490, 2585, 11, 477, 2555, 775, 11622, 30, 128009]",0.13524293899536133,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2461.238743038848,0.03616791218519211,193.9434939995408,9e9c8b3b13768901edf89785026a0eebc29db03a26204dd79ff867eec97f911a,1184,2467.1063260175288,199.71566693857312,199.67583403922617,4e90451588183ab6603e09de19f88cec7499c11b73dbdec5d4256c837fb84a10,True,633,84,0.007000984624028206,3,0.016527948901057243,,2,r2:state_dc179cba0782e93e7d90:me_r0,b9f8f8d63f333a025f026c2f0d5f8ccd47cb246a399513fa87e775a689b5e4ad,"It sounds like you've been working hard to find a balance between your studies, personal life, and extracurricular activities. It's great that you're recognizing the importance of prioritizing your well-being and not overcommitting yourself. Can you tell me more about what's holding you back from taking on the leadership role in the psychology club? Is it the fear of losing control, or something else entirely?",2.8081920463591814,p3:1,202,1,0.11087208986282349,2.753579057753086,3,state_dc179cba0782e93e7d90,p3,False
M0+R0,0,context_only,"[2181, 10578, 1093, 499, 3077, 1903, 1063, 2294, 5208, 304, 701, 7978, 323, 617, 264, 1695, 5647, 315, 1148, 4375, 369, 499, 13, 4800, 11, 499, 2351, 13126, 4737, 389, 264, 502, 8815, 430, 1436, 13893, 6541, 430, 8335, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 40583, 311, 279, 11692, 3560, 11, 8994, 279, 4754, 7720, 30, 128009]",0.12638093903660774,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1767.2180230729282,0.03890087828040123,72.08927511237562,915b0da554d24b009169d19895e75c0a80597a05a93324106a34b84f1f39969c,316,1768.6345798429102,73.41902796179056,73.37945094332099,ce4d066c256cd5a4438d875de32f095e17e8c51a60ca6d2dc7b780b5950c3a59,True,634,64,0.006530899554491043,4,0.009173061698675156,,2,r2:state_dc179cba0782e93e7d90:context_only,3c88a4144615ce8af10a8abc1dea276e7d5d5fdc4cf0ba2a448af430f95c9746,"It sounds like you've made some great progress in your studies and have a good sense of what works for you. Now, you're considering taking on a new challenge that could potentially shift that balance. Can you tell me more about what's holding you back from committing to the leadership role, despite the potential benefits?",0.02805306576192379,p3:1,202,0,0.11078594252467155,1.0967319831252098,3,state_dc179cba0782e93e7d90,p3,False
MPMS+RS,0,pm_off,"[2181, 10578, 1093, 499, 2351, 8430, 264, 2766, 43206, 555, 279, 4623, 315, 18667, 264, 1912, 11, 719, 1101, 49183, 430, 433, 1436, 387, 264, 2294, 6776, 369, 499, 311, 990, 389, 701, 3674, 74884, 32606, 323, 1935, 2512, 315, 701, 7106, 2890, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 4737, 430, 1176, 3094, 30, 128009]",0.11956505477428436,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1769.899901933968,0.044201966375112534,120.60790392570198,20700f4db81125205ac21fd23258eeafe99d82b0ff8cbe278a62ad77d68226c2,703,1951.3607209082693,301.9912908785045,301.9491578452289,d93ee38113eb7cacdc813e7d84a95b262bcd015b6dffbe5c1684b383e2af9745,True,635,62,5.770232994109392,0,0.034014927223324776,True,2,r2:state_4955ef7e024bd4351130:pm_off,20d7d1eb241f8d484d533baec5255178900ca2a8624dfd3c322d88c4a544c6be,"It sounds like you're feeling a bit overwhelmed by the idea of joining a group, but also recognizing that it could be a great opportunity for you to work on your social anxieties and take care of your physical health. Can you tell me more about what's holding you back from taking that first step?",173.25605801306665,p9:1,202,3,0.10919896885752678,2.127547049894929,3,state_4955ef7e024bd4351130,p9,False
M0+R0,0,context_only,"[4897, 5097, 264, 2763, 315, 25775, 311, 25670, 323, 3663, 13, 1102, 10578, 1093, 499, 2351, 8430, 264, 5647, 315, 34104, 11, 719, 1101, 264, 12876, 311, 1935, 2512, 315, 6261, 323, 1304, 264, 6928, 2349, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 4737, 430, 1176, 3094, 1139, 279, 2068, 30, 128009]",0.12417999096214771,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1609.6800800878555,0.03587198443710804,72.38414394669235,9ad66d6cd32e23680a961c2fbc5708bcf6565c2ac1510804dbfd52888d7c18c6,315,1611.0474860761315,73.66333692334592,73.6273699440062,1de1584191f909c561af47b9bd635f651706bded114142ee3b91c3612d0a7b40,True,636,58,0.006632180884480476,1,0.008791917935013771,,2,r2:state_4955ef7e024bd4351130:context_only,4ccf8d5dee4be3621fee9a91c41c52d89418e1717ff25ea6171e9792d9e14c84,"That takes a lot of courage to acknowledge and face. It sounds like you're feeling a sense of vulnerability, but also a desire to take care of yourself and make a positive change. Can you tell me more about what's holding you back from taking that first step into the program?",0.026512891054153442,p9:1,202,0,0.11002994142472744,1.055387081578374,3,state_4955ef7e024bd4351130,p9,False
MSE+RS,0,rule_off,"[2181, 10578, 1093, 499, 2351, 8430, 264, 6651, 315, 21958, 922, 18667, 279, 4029, 39890, 2068, 13, 1102, 596, 49839, 311, 2733, 38100, 922, 1694, 304, 264, 1912, 6376, 11, 5423, 994, 499, 2351, 2736, 14892, 449, 1203, 6784, 323, 8631, 505, 990, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 4737, 420, 3094, 30, 128009]",0.11585699394345284,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1893.529088003561,0.044038984924554825,242.2087830491364,ebb6f00ff84a4f5ce584fe21f4a8132b296883e2ac8ed0ce868899e59a4d4aa3,1476,2072.4875419400632,421.0963931400329,421.0513799916953,67f9870be32e38f7ed0380c529b99b24016560a4c5f70e6bf042f8b1fac1f144,True,637,61,163.95845310762525,2,0.034893862903118134,True,2,r2:state_4955ef7e024bd4351130:rule_off,d0f7d4500238015f57ecadefef413345bd2f0f5e4185ed5b02ebecf4e607706c,"It sounds like you're feeling a mix of emotions about joining the community wellness program. It's understandable to feel anxious about being in a group setting, especially when you're already dealing with back pain and stress from work. Can you tell me more about what's holding you back from taking this step?",11.205282993614674,p9:1,202,3,0.10742503218352795,3.492502961307764,3,state_4955ef7e024bd4351130,p9,False
MPMSME+RS,0,fixed_off,"[2181, 10578, 1093, 499, 2351, 8430, 264, 6651, 315, 21958, 922, 18667, 279, 4029, 39890, 2068, 13, 1102, 596, 49839, 311, 2733, 38100, 922, 1694, 304, 264, 1912, 6376, 11, 5423, 994, 499, 2351, 2736, 14892, 449, 3674, 74884, 32606, 13, 12522, 499, 6646, 7556, 311, 279, 2068, 44318, 477, 264, 5687, 4562, 922, 701, 10742, 30, 2435, 1253, 387, 3025, 311, 3085, 1063, 55713, 477, 1862, 311, 1520, 499, 2733, 810, 10882, 13, 128009]",0.1270589418709278,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2281.7487970460206,0.04439312033355236,242.46709793806076,44a69e6230d97aaf6476b18f00a94385123055037d8b00dc2d442f75bd2bf4fe,1502,2461.340636946261,421.9783858861774,421.93187889643013,8660fc97084b286e8cbfeeaf661020b66ba64561eebb7350c947c32f3ffcaa70,True,638,75,0.0076319556683301926,3,0.03961310721933842,True,2,r2:state_4955ef7e024bd4351130:fixed_off,74fde4a91030960536e420ae1de5f3bc4212f4d8e71a37b4b382ad8f9cea617f,"It sounds like you're feeling a mix of emotions about joining the community wellness program. It's understandable to feel anxious about being in a group setting, especially when you're already dealing with social anxieties. Have you considered talking to the program organizers or a staff member about your concerns? They may be able to offer some accommodations or support to help you feel more comfortable.",175.80079985782504,p9:1,202,4,0.1199459657073021,3.4523969516158104,3,state_4955ef7e024bd4351130,p9,False
ME+R0,0,me_r0,"[2181, 10578, 1093, 499, 2351, 8430, 264, 6651, 315, 21958, 922, 18667, 279, 4029, 39890, 2068, 482, 18547, 922, 1694, 304, 264, 1912, 6376, 11, 719, 1101, 264, 5647, 315, 26314, 311, 1935, 2512, 315, 701, 2890, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 4737, 430, 1176, 3094, 30, 128009]",0.116321025416255,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1677.8098698705435,0.036054058000445366,180.82803301513195,7e782d782e0112660435c27fb782166c4c42fa679c278a6e35293948a4548320,1123,1682.812230894342,185.75559207238257,185.71407301351428,73c19f6571d5484f534a119d08b75828190d2d6b6c5e7086d9f5b431229213c0,True,639,56,0.00768597237765789,4,0.014326069504022598,,2,r2:state_4955ef7e024bd4351130:me_r0,6a4b047b0c0f58b273f03807d90f9798185630a9a248b001bd9a18514f18ecda,"It sounds like you're feeling a mix of emotions about joining the community wellness program - anxiety about being in a group setting, but also a sense of determination to take care of your health. Can you tell me more about what's holding you back from taking that first step?",2.150346990674734,p9:1,202,1,0.10839896276593208,2.569227945059538,3,state_4955ef7e024bd4351130,p9,False
